school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,address,city,state,zip,phone,fax,cps_school_profile,website,facebook,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific,student_count_multi,student_count_hawaiian_pacific,student_count_ethnicity_not,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,title_1_eligible,preschool_inclusive,preschool_instructional,transportation_bus,transportation_el,school_latitude,school_longitude,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,twitter,youtube,pinterest,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,significantly_modified,transportation_metra,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,seventh_contact_title,seventh_contact_name,refugee_services,visual_impairments,freshman_start_end_time,sixth_contact_title,sixth_contact_name,hard_of_hearing
609958,3690,29121,GUNSAULUS,Frank W Gunsaulus Elementary Scholastic Academy,ES,False,True,True,True,"Gunsaulus Scholastic Academy is a magnet school that combines rigorous academics, arts programming, health and wellness.  The goal of Gunsaulus is to develop students who will shine as learners and leaders in their community and beyond.  The school thrives on the collaboration among staff to create a school where every child's individual needs are met. 
 
Gunsaulus provides enrichment opportunities including high school algebra, band, student council, art, music, and ten different athletic programs. In addition, Gunsaulus supports the whole child through capstone experiences such as camping as well as trips beyond Chicago.  The school also emphasizes a positive environment and has been highlighted as a school within CPS that provides a safe environment for all. 
 
Gunsaulus Scholastic Academy creates an environment that promotes parent engagement and involvement.  The school encourages and welcomes parents to volunteer in classrooms and throughout the school.  Weekly, parents are provided healthy food options through the partnership with the Chicago Food Depository.  In addition, parent classes in literacy and fitness are provided weekly.",Principal,Mr.Kiltae Fernando Kim,Assistant Principal,Ms. Maricela Torres,4420 S SACRAMENTO AVE,Chicago,Illinois,60632,7735357215,7735357222,https://www.cps.edu/schools/schoolprofiles/609958,https://gunsaulus.org,,False,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",759,648,87,264,25,700,8,17,2,0,0,4,1,2,There are 759 students enrolled at GUNSAULUS.  85.4% are Low Income Students.  11.5% are Diverse Learners.  34.8% are Limited English Learners.,The largest demographic at GUNSAULUS is Hispanic.  This demographic makes up 92.2% of the student population.  The second greatest demographic is Black at 3.3%.,True,Half Day,Full Day,7:30 AM-2:30 PM,,,,True,True,,,"62, 94",,41.813007,-87.699364,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2019-2020,Assistant Principal,Mr. Michael Wilkinson,ISP,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/Gsapanthers2014,,,,,,,,,,,,,,,,,,,,
400170,9645,66578,NOBLE - ACADEMY HS,Noble - The Noble Academy,HS,True,False,False,False,"The Noble Academy seeks to provide a world-class educational experience to prepare students for college graduation and honorable and engaged citizenship by creating the collegiate experience in the high school setting. 
 The Noble Academy represents a new and groundbreaking era of meaningful school choice for Chicago Public School students and families. The Noble Academy is a collaboration between Noble and Phillips Exeter Academy of New Hampshire and brings small group, student-centered Harkness  ®   instruction to Chicago. With this collaboration, we offer Chicago's students a truly world-class secondary school experience. Moreover, The Noble Academy attracts and serves all sectors in the city. Ultimately, The Noble Academy is poised to transform the landscape of school choice in Chicago.",Director,Joni Rogers,Assistant Principal,Jessie Weingartner,1443 N OGDEN AVE,Chicago,Illinois,60610,3125741527,7085754217,https://www.cps.edu/schools/schoolprofiles/400170,https://nobleschools.org/nobleacademy,https://www.facebook.com/BeNobleAcademy/,False,"9,10,11,12",9-12,478,401,73,55,196,245,6,24,2,0,0,3,0,2,There are 478 students enrolled at NOBLE - ACADEMY HS.  83.9% are Low Income Students.  15.3% are Diverse Learners.  11.5% are Limited English Learners.,The largest demographic at NOBLE - ACADEMY HS is Hispanic.  This demographic makes up 51.3% of the student population.  The second greatest demographic is Black at 41%.,True,,,8:30 AM - 4:00 PM,4:10 PM - 6:00 PM,7:30 AM,Russian,True,True,,,"8, 64, 70, 156, 37","Brown, Purple, Red",41.906879,-87.645577,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Assistant Principal,Rose Colgan,Charter,True,False,False,True,2014-07-01T00:00:00.000,https://twitter.com/BeNobleAcademy?lang=en,https://www.youtube.com/watch?v=EWHWzRS5eDw,,91.5,67.2,81.1,78.9,,,Assistant Principal,Audrienna Lampkins,Office Manager,Roxana Flores,,,True,,,Principal,Joni Rogers,
610011,4180,23931,JAMIESON,Minnie Mars Jamieson Elementary School,ES,False,True,True,True,"Jamieson Elementary, a level 1+ rated neighborhood school, has been associated with excellence in education for more than 70 years. Our faculty and staff are committed to providing our students with a broad range of educational experiences and opportunities.",Principal,Robert Clay Baughman,Assistant Principal,Susan S. Paik,5650 N MOZART ST,Chicago,Illinois,60659,7735342395,7735342579,https://www.cps.edu/schools/schoolprofiles/610011,https://jamiesonschool.org,https://www.facebook.com/pages/Jamieson-Elementary-School/144234998930652,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",888,594,128,285,68,292,271,228,0,0,0,28,1,0,There are 888 students enrolled at JAMIESON.  66.9% are Low Income Students.  14.4% are Diverse Learners.  32.1% are Limited English Learners.,The largest demographic at JAMIESON is Hispanic.  This demographic makes up 32.9% of the student population.  The second greatest demographic is White at 30.5%.,False,Full Day,Full Day,8:45AM-3:45PM,3:45PM-4:45PM (Until 6:00PM w/After School Care),8:30AM (7:30AM w/Before School Care),,True,True,,,"11, 93","Brown, Purple",41.984641,-87.700529,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Carrie A. Cole,Network 2,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,True
609766,1920,49081,VAUGHN HS,Jacqueline B Vaughn Occupational High School,HS,True,False,False,False,"The team members of Vaughn Occupational High School provide a specialized education for high school students with mild to moderate cognitive disabilities. Vaughn’s mission is to teach its students individualized, functional academics, emphasizing occupational development and independence. A focus on social and emotional growth is a key part of Vaughn’s philosophy.",Principal,Noel Francis Mcnally,Assistant Principal,Stephanie Anderson,4355 N LINDER AVE,Chicago,Illinois,60641,7735343600,7735343631,https://www.cps.edu/schools/schoolprofiles/609766,https://vaughnhs.org,https://www.facebook.com/Vaughnhs/,False,"9,10,11,12",9-12,219,163,219,68,45,119,52,0,0,0,0,2,1,0,There are 219 students enrolled at VAUGHN HS.  74.4% are Low Income Students.  100% are Diverse Learners.  31.1% are Limited English Learners.,The largest demographic at VAUGHN HS is Hispanic.  This demographic makes up 54.3% of the student population.  The second greatest demographic is White at 23.7%.,False,,,7:15 AM-2:14 PM,,,,,True,,,,,41.960364,-87.764663,Inability to Rate,GOOD STANDING,"This school did not have enough data to receive a rating based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools for students with disabilities who reside in specified geographic locations. Acceptance based on students’ Individualized Education Program.,School Year 2019-2020,,,Network 14,False,False,False,False,2004-09-01T00:00:00.000,https://twitter.com/VaughnOHS,,,6.1,67.2,0,78.9,True,,,,,,,,,,,,,
610065,4740,24441,TILL,Emmett Louis Till Math and Science Academy,ES,False,True,True,True,"Emmett Louis Till Math and Science Academy, a Mathematics and Science Magnet Cluster School, prepares students for high school and beyond. The school maintains a partnership with University of Chicago; participates in math, science, literacy, and social studies fairs; and has three computer labs, a science lab, and a media center. All classrooms have five computers.",Principal,Terea L Peoples,Assistant Principal,Miriam HIll,6543 S CHAMPLAIN AVE,Chicago,Illinois,60637,7735350570,7735350598,https://www.cps.edu/schools/schoolprofiles/610065,https://emmetttillacademy.com,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",345,335,60,0,339,6,0,0,0,0,0,0,0,0,There are 345 students enrolled at TILL.  97.1% are Low Income Students.  17.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at TILL is Black.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Hispanic at 1.7%.,True,Full and Half Day,Full Day,8:15 AM-3:15 PM,,8:00 AM,,,True,,,"4, 5, 63, 67","Green, Red",41.775424,-87.609357,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 9,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
609880,2990,29031,DECATUR,Stephen Decatur Classical Elementary School,ES,False,False,True,False,"We celebrate the incredible ability children have to learn.  We provide an unrivaled educational experience that is defined by a culture of positive social, cognitive, and individualized development.",Principal,Yolanda Edith Luna-Mroz,Clerk/Admissions,Margo Regalado,7030 N SACRAMENTO AVE,Chicago,Illinois,60645,7735342201,7735342191,https://www.cps.edu/schools/schoolprofiles/609880,https://www.decaturclassical.org,http://www.facebook.com/decaturclassical,False,"K,1,2,3,4,5,6",K-6,284,42,9,3,13,35,125,87,0,0,0,20,1,3,There are 284 students enrolled at DECATUR.  14.8% are Low Income Students.  3.2% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at DECATUR is White.  This demographic makes up 44% of the student population.  The second greatest demographic is Asian at 30.6%.,False,,Full Day,7:45  AM - 2:45  PM,,7:30 AM,Latin,,False,,,96,,42.009289,-87.704619,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Provides a challenging liberal arts curriculum for students with high academic potential.,School Year 2019-2020,Administrative Program Coordinator,Chelsea Branch,Network 2,True,False,True,False,2004-09-01T00:00:00.000,http://twitter.com/decaturcps,,,,,,,,,Counselor,John Murray,,,,,,,,,,
609691,1140,46431,NORTH-GRAND HS,North-Grand High School,HS,True,False,False,False,"North-Grand High School is quickly becoming a premiere neighborhood high school on the west side of Chicago.  In 2013-2014, North-Grand High School officially came off probation and has continued to raise its overall status moving from a Level 2+ school to a Level 1 school.  The administration and staff at North-Grand are committed to student success and strive to build a culture of continuous improvement.",Principal,Ms.Emily Ann Feltes,Principal,Emily A. Feltes,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,https://www.cps.edu/schools/schoolprofiles/609691,https://www.northgrandhs.org,https://www.facebook.com/pages/North-Grand-High-School/615600888570010,True,"9,10,11,12",9-12,1010,944,195,269,173,821,5,3,5,0,0,3,0,0,There are 1010 students enrolled at NORTH-GRAND HS.  93.5% are Low Income Students.  19.3% are Diverse Learners.  26.6% are Limited English Learners.,The largest demographic at NORTH-GRAND HS is Hispanic.  This demographic makes up 81.3% of the student population.  The second greatest demographic is Black at 17.1%.,False,,,7:45 AM-3:00 PM,,,"French, Spanish",True,True,,,"65, 72",,41.911674,-87.735238,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Kevin R. Bacon,Network 15,True,False,False,True,2004-09-01T00:00:00.000,,,,67.9,67.2,80.4,78.9,True,,Facilities Manager,Glenn Gustafson,Assistant Principal,Iris Dominguez,,,False,,7:45 AM - 3:00 PM,,,
610148,5640,25151,CHAVEZ,Cesar E Chavez Multicultural Academic Center ES,ES,False,True,True,True,"Chavez students attend school four hours per week longer than other students in Chicago Public Schools (totaling 25 days of instruction). We provide computers for every student in 1st - 8th grade; and students use computers daily with a distinguished teaching staff. We have sports and arts programming after school every day and work closely with families to provide excellent instruction for each individual student.  We have been a CPS Level 1 school for the past three years with the highest percentage of performance policy points in Network 8 (88.1%).  We partner with the Hyatt Hotel Corporation, Rashied Davis Charities, The Kitchen Community, WITS, Common Thread, and the Latino Bar Association to help us meet the educational needs of every student.  Last year, we were one of two CPS neighborhood district schools to win a national Next Generation Learning Challenge planning grant.",Principal,Barton Aubrey Dassinger,Assistant Principal,Emma Jean Davis,4747 S MARSHFIELD AVE,Chicago,Illinois,60609,7735354600,7735354603,https://www.cps.edu/schools/schoolprofiles/610148,https://chavez.cps.edu,https://www.facebook.com/pages/Cesar-E-Chavez-Multicultural-School/104124833025448,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",908,894,91,418,15,886,3,0,4,0,0,0,0,0,There are 908 students enrolled at CHAVEZ.  98.5% are Low Income Students.  10% are Diverse Learners.  46% are Limited English Learners.,The largest demographic at CHAVEZ is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Black at 1.7%.,True,Half Day,Full Day,07:45 AM-03:45 PM,3:45 - 7:30,7:30,Spanish,True,True,,,"9, 44, 47",Orange,41.807143,-87.666037,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Joseph Rosen,ISP,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,True,,,,,,,,,,,,,
400082,3342,66393,ACERO - FUENTES,Acero Charter Schools - Carlos Fuentes,ES,False,True,True,False,"Fuentes, opened in 2006, serves nearly 540 students from kindergarten to eighth grade. Fuentes focuses on student advocacy and personal growth and offers a flexible learning environment with 1:1 technology access.  Reading and math attainment scores reached the 80th and 76th percentiles in 2018, reflecting a rigorous curriculum and structured learning environment. Fuentes earned a Level 1 SQRP rating in 2018. 
   
 At Fuentes, the Arts and Physical Education are core components of study for all students. Additionally, middle school students have access to Enrichment courses of their choice four days per week, while K-5 students participate in enrichment activities at least once per week. 5th through 8th graders are eligible to play in a variety of sports including soccer, basketball, volleyball and flag football. After school programming is also available for K-8 with clubs such as Running Club, Ukulele Club, Game Club, Yoga, Choir and many others.  
   
 Acero Schools’ mission is transforming minds through academic empowerment and success. We provide a strong academic foundation for students at the elementary level to help them master the fundamental skills necessary for success in high school and beyond. At Fuentes, We believe in creating an inclusive community in which everyone feels valued, respected and loved.",Director,Joanne Tanner,Assistant Principal,Dara Klein,2845 W BARRY AVE,Chicago,Illinois,60618,7732799826,7732799852,https://www.cps.edu/schools/schoolprofiles/400082,http://cf.aceroschools.org,https://www.facebook.com/FuentesAceroSchools,True,"K,1,2,3,4,5,6,7,8",K-8,485,436,66,219,5,471,4,2,2,0,0,1,0,0,There are 485 students enrolled at ACERO - FUENTES.  89.9% are Low Income Students.  13.6% are Diverse Learners.  45.2% are Limited English Learners.,The largest demographic at ACERO - FUENTES is Hispanic.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Black at 1%.,True,,Full Day,8:00 am-3:30 pm,,07:30 AM,Spanish,True,True,,,52,Blue,41.937476,-87.699594,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,False,False,False,False,2004-09-01T00:00:00.000,https://twitter.com/aceroschools,https://www.youtube.com/channel/UCmfIQzdtWyRnJ0PDwYIfc7w,,,,,,,,,,,,,,,,,,,
610518,1145,46621,AUSTIN CCA HS,Austin College and Career Academy High School,HS,True,False,False,False,"Austin College and Career Academy (ACCA) is a newly consolidated high school in the Austin community. ACCA serves to prepare students for college and/or career after high school. Our instructional focus is grounded in the comprehensive approach to academics, pre-engineering and skill acquisition through our partnership with Manufacturing Connect, as well as the social-emotional well-being of students. The work at ACCA is led by one critical question: is it in the best interest of students? At ACCA, we strive to maintain and cultivate the historic TIGER PRIDE!",Principal,Mrs.Simone G. Griffin,Assistant Principal,Dr. Latacia Morgan-Greene,231 N PINE AVE,Chicago,Illinois,60644,7735340660,7735340667,https://www.cps.edu/schools/schoolprofiles/610518,http://ACCAChicago.cps.edu,,False,"9,10,11,12",9-12,245,229,77,1,235,7,2,0,0,0,0,1,0,0,There are 245 students enrolled at AUSTIN CCA HS.  93.5% are Low Income Students.  31.4% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at AUSTIN CCA HS is Black.  This demographic makes up 95.9% of the student population.  The second greatest demographic is Hispanic at 2.9%.,False,,,"8:40 AM - 3:53 PM (M,T,Th, F)   8:40AM - 3:01 (W)",4:00 PM - 7:00 PM,7:55 AM,Spanish,True,True,,,"20, 57, 85",Green,41.885993,-87.761916,Level 2,INTENSIVE SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2019-2020,Dean of Students,Mr. John Robinson,Network 15,True,False,False,True,2008-07-01T00:00:00.000,https://twitter.com/ACCAChicago,,,43.3,67.2,64.7,78.9,,,Counselor,Dr. Erica Jordan,Tech Coordinator/Programmer,Mr. Daniel Staley,Office Manager,Portia Boyd,False,,8:40 AM - 3:53 PM,Manufacturing Program Director,Mrs. Erica Swinney-Staley,
400176,9651,63144,CAMELOT - EXCEL SOUTHWEST HS,Camelot Excel - Southwest HS,HS,True,True,False,False,http://cameloteducation.org/excel-academy-of-southwest/,Principal,Jake Benke,Executive Director,Jake Benke,7050 S WASHTENAW AVE,Chicago,Illinois,60629,7734240721,7734240746,https://www.cps.edu/schools/schoolprofiles/400176,https://cameloteducation.org/excelsouthwest,https://www.facebook.com/STEMBULLDOGS2020/,False,"8,9,10,11,12",8-12,94,87,26,7,70,23,1,0,0,0,0,0,0,0,There are 94 students enrolled at CAMELOT - EXCEL SOUTHWEST HS.  92.6% are Low Income Students.  27.7% are Diverse Learners.  7.4% are Limited English Learners.,The largest demographic at CAMELOT - EXCEL SOUTHWEST HS is Black.  This demographic makes up 74.5% of the student population.  The second greatest demographic is Hispanic at 24.5%.,True,,,8:00AM - 3:30 PM,,,Spanish,,True,,,"67, 94",,41.765929,-87.69073,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that have their own processes for enrollment.,School Year 2019-2020,Director of Diverse Learning,Matthew Patton,Options,False,False,False,False,2014-07-01T00:00:00.000,,,,25,67.2,0,78.9,,,Director of Student Services,Juan Funes,,,,,,,,,,
400101,8094,66398,ACERO - CISNEROS,Acero Charter Schools - Sandra Cisneros,ES,False,True,True,False,"Cisneros, opened in 2010, serves approximately 525 students from kindergarten to eighth grade. Cisneros earned an SQRP rating of 1+ in 2018. Both reading and math growth scores exceeded the national average in 2016. At Cisneros, writing is a core part of the school's rigorous and individualized academic programming. Students can supplement their academic experience with a variety of extracurricular activities such as sports, drama, choir, student council and K-4 Camp. Recognizing the importance of parent partnerships, Cisneros hosts a variety of family engagement events throughout the school year to connect families to the school community. From a play-inspired, language-immersive Kindergarten experience to the individualized high school support program, the foundation is laid for students to succeed while at Cisneros and beyond.  
  At Acero Schools, our mission is transforming minds through academic empowerment and success. We provide a strong academic foundation for students at the elementary level to help them master the fundamental skills necessary for success in high school and beyond.",Director,Adam Sparks,Assistant Principal,Jill Keller,2744 W PERSHING RD,Chicago,Illinois,60632,7733768830,7733768825,https://www.cps.edu/schools/schoolprofiles/400101,http://sc.aceroschools.org,http://www.facebook.com/CisnerosAceroSchools,False,"K,1,2,3,4,5,6,7,8",K-8,492,463,63,246,4,480,5,1,1,0,0,0,0,1,There are 492 students enrolled at ACERO - CISNEROS.  94.1% are Low Income Students.  12.8% are Diverse Learners.  50% are Limited English Learners.,The largest demographic at ACERO - CISNEROS is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is White at 1%.,True,,Full Day,8:00 AM - 3:30 PM,,7:30 AM,Spanish,True,True,,,,,41.822884,-87.693996,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,False,False,False,False,2010-07-01T00:00:00.000,https://twitter.com/aceroschools,https://www.youtube.com/channel/UCmfIQzdtWyRnJ0PDwYIfc7w,,,,,,,,,,,,,,,,,,,
610146,5610,25121,REVERE,Paul Revere Elementary School,ES,False,True,True,True,"Paul Revere Elementary School, an open enrollment school, offers students quality literacy and math instruction. Part of the Community Schools network, the school offers a variety of after school tutoring and enrichment clubs. Revere has a host of partners includng the Gary Comer Youth Center, Revere C.A.R.E., and University of Chicago and University of Illinois Hospitals.",Principal,Veronica Julia Thompson,Other,,1010 E 72ND ST,Chicago,Illinois,60619,7735350618,7735350614,https://www.cps.edu/schools/schoolprofiles/610146,https://wearerevere.org,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",245,236,28,0,240,2,0,0,0,0,0,0,0,3,There are 245 students enrolled at REVERE.  96.3% are Low Income Students.  11.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at REVERE is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Other at 1.2%.,True,Full Day,Full Day,08:45 AM-03:45 PM,3:45-5:00 PM,8;30 am,,,True,,,"30, 71",Red,41.764196,-87.600177,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 12,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
609725,1490,46251,MORGAN PARK HS,Morgan Park High School,HS,True,True,False,False,"Morgan Park High School, a neighborhood school with a  population of approximately 1500 seventh through twelfth grade students and 120 faculty is academically, culturally, and economically diverse. 
All students in the MP attendance area are automatically enrolled in the International Baccalaureate Middle Years Programme. This allows students the opportunity to have access to the IB Diploma Programme. In addition to students who live in our attendance area, Morgan Park admits students through several programs:  the International Baccalaureate Middle Years and Diploma Programmes and the World Language and International Studies Program, all of which admit students who meet rigorous program requirements. 
 
Besides a wide array of extra-curricular activities, Morgan Park currently offers Advanced Placement English Literature and Advanced Placement Human Geography as well as Dual Credit English Composition, Pre Calculus, Applied Mathematics, and Law, providing students college-level instruction, the opportunity to earn college credit, and the ability to stand out in the college application process.  AP offerings are expanded in response to AP Potential generated by PSAT scores.",Principal,Dr.Femi S. Skanes,Mrs. Gail Tennial,,1744 W PRYOR AVE,Chicago,Illinois,60643,7735352550,7735352706,https://www.cps.edu/schools/schoolprofiles/609725,https://morganparkcps.org,,True,"7,8,9,10,11,12",7-12,1111,925,154,4,1081,17,5,0,0,0,0,6,0,2,There are 1111 students enrolled at MORGAN PARK HS.  83.3% are Low Income Students.  13.9% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at MORGAN PARK HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 1.5%.,False,,,7:30  AM - 2:45  PM,,,"French, Spanish",False,True,,,"111, 112",Red,41.692035,-87.665658,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 16,True,False,True,True,2004-09-01T00:00:00.000,https://twitter.com/EMPEHI1,,,76,67.2,77.6,78.9,True,Rock Island District (RI),,,,,,,False,,7:30 a.m. - 3:30 p.m.,,,
610213,6300,25711,WADSWORTH,James Wadsworth Elementary School,ES,False,True,True,True,"Wadsworth Elementary is a Math and Science Academy. Our classrooms are up-to-date with projectors, screens, and Promethian Boards. We also have full- and half-day preschool programs. We have been recognized by the State of Illinois for school improvement and have also received the Exemplary Achievement Award for six years of consecutive growth on the ISAT.",Principal,Mr.Rashid K. Shabazz,,,6650 S ELLIS AVE,Chicago,Illinois,60637,7735350730,7735350743,https://www.cps.edu/schools/schoolprofiles/610213,https://wadsworthstem.com,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",554,525,64,3,534,14,1,0,0,0,0,3,0,2,There are 554 students enrolled at WADSWORTH.  94.8% are Low Income Students.  11.6% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at WADSWORTH is Black.  This demographic makes up 96.4% of the student population.  The second greatest demographic is Hispanic at 2.5%.,True,Full and Half Day,Full Day,8:00 AM-3:00 PM,,,,,True,Y,,,,41.773478,-87.601018,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
400143,9603,66627,YCCS - WEST TOWN,YCCS-West Town Acad Alternative HS,HS,True,False,False,False,YCCS-West Town Academy,Director,Diane Rodriguez,Principal,Diane Rodriguez,500 N SACRAMENTO BLVD,Chicago,Illinois,60612,3125639044,3125639672,https://www.cps.edu/schools/schoolprofiles/400143,http://westtownacademy.org,https://www.facebook.com/WestTownAcademy/,False,"9,10,11,12",9-12,117,109,24,8,71,40,0,0,2,0,0,0,0,4,There are 117 students enrolled at YCCS - WEST TOWN.  93.2% are Low Income Students.  20.5% are Diverse Learners.  6.8% are Limited English Learners.,The largest demographic at YCCS - WEST TOWN is Black.  This demographic makes up 60.7% of the student population.  The second greatest demographic is Hispanic at 34.2%.,True,,,8:00 AM - 4:00 PM,,,,True,True,,,"9, 66","Blue, Green",41.890803,-87.702053,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Options,False,False,False,False,2012-07-01T00:00:00.000,,,,18,67.2,,,,,,,,,,,,,,,,
